984684445,756884
602624991,130900
AF363031.1,50365
HQ711551.1,189295
378968448,59861
1043092215,756884
5669618,9946
30348799,9606
AY255148.1,9606
332887014,180931
16326797,77133
410695832,1245217
5669612,73823
5669613,69297
5669614,69298
5669615,66440
166066487,9046
380009717,77133
JX844592.1,886298
JQ702414.1,9606
DQ642361.1,77133
724107389,77133
506985245,175245
506985246,175245
1043392519,9606
89954384,77133
1022947447,9606
333945606,9615
DQ158438.1,8384
304442422,10847
1051609152,9606
846523517,77133
1028335355,9615
304442398,10847
724116272,77133
86989063,77133
219553026,121628
KJ627921.1,134920
GU733801.1,9606
145208443,303930
6318687,8839
KC513574.1,263549
28628296,164279
665506106,9606
28628290,164279
KU291089.1,9615
583829066,9940
846388156,10090
846388151,10090
301031222,194544
323366894,9103
806994118,670168
GQ337610.1,9606
281307577,321095
281307574,321094
528748684,9940
213136193,377299
281307578,321095
281307579,321095
998452808,9606
KP644362.1,80720
FJ748759.1,9606
14573684,9606
HQ119791.1,77133
358728370,547489
32891299,9606
1022949124,9606
EU877732.1,8049
GQ464303.1,30521
378554519,8032
446512570,58317
723430189,9615
846388204,10090
HM753712.1,10847
936230824,9606
347801421,129225
AC200165.3,9598
528748726,9940
478445390,64550
EU880324.1,377299
KR330916.1,77133
KM378618.1,9606
459219279,1297576
162418045,9615
642944114,134920
KJ154451.1,9606
647737279,9615
578003121,77133
209362482,77133
697347887,9870
GU220218.1,194544
532694233,9913
LC062081.1,10090
1028327974,9615
KU498040.1,270005
678943414,201377
998452906,9606
KF317938.1,37179
KJ803016.1,61428
212374551,134920
KX702182.1,9606
AF023194.1,28800
850484145,112262
756762052,8845
532694303,9913
678943382,511734
675295383,9913
1042266465,37010
301031239,194544
KM317390.1,77133
383403137,9606
KT725925.1,9606
147886348,302541
147886349,30328
76009081,345744
147886344,302538
76009084,321095
1028335943,9615
KP644364.1,8056
550823567,9606
GU946976.1,9901
301031235,194544
747023232,328524
LM995525.1,562
444303974,926550
299891985,171953
11611284,110977
EU877730.1,8049
AY522565.1,8319
NG_001333.2,9606
1028329344,9615
KT726045.1,9606
EF093554.1,9606
340495,9883
JX910554.1,64550
998452598,9606
DQ019124.1,8853
GU946998.1,9901
659681755,127946
1039483004,1867192
1039483000,1867184
1039483001,1867185
1039483002,1867186
304442302,10847
4234910,86928
KP644359.1,8052
253825679,77133
GU220203.1,194544
AB445126.1,240154
238550648,9089
444747827,77133
662034254,9913
227463812,80720
KU159761.1,7962
227463811,8052
HM010684.1,8839
JQ704806.1,9606
330369629,56278
KJ154326.1,9606
KX358482.1,9606
KX211955.1,37012
61287325,9606
256013420,158894
346227494,9597
HM753687.1,10847
1028335509,9615
171346092,77133
LM047136.1,6265
946518556,9913
KT989568.1,1480062
2213719,52644
936230586,9606
984684389,9597
119225009,27717
378968308,59291
KJ801424.1,9606
1022950370,9606
25989038,9606
668348669,201498
283047537,9606
AF148328.1,111847
KJ015008.1,77133
14547259,9606
KJ833587.1,8839
909720593,219595
226910782,77133
KF148101.1,9606
KC252514.1,9606
213136207,156859
808177972,1531488
KX424461.1,1867185
187961481,9606
KT726119.1,9606
553025369,9940
281188533,9597
295809508,9606
1050768683,9612
GQ895157.1,9606
161824392,13095
KR020499.1,10090
846552472,77133
395653015,10847
635020029,60711
906345280,9925
AC244472.2,9606
JQ622004.1,9940
663096576,77133
JX462735.1,9606
672424611,75865
EU935438.1,9606
KT725883.1,9606
KX684037.1,9606
724105244,77133
668350192,109454
16209419,147647
KX211957.1,37012
295809435,9606
AC182469.3,9598
KC252572.1,9606
KU644663.1,9612
1028335985,9615
AC025627.13,9606
JF727223.1,9597
346227704,37011
1022950608,9606
LK996026.1,49338
2564750,9606
1001824344,8845
5669619,9947
1042266255,9597
66841080,197152
1028326770,9615
440548432,77133
940816386,9606
675584535,9606
286248249,9606
1050792977,1887618
1036141163,9606
KR305612.1,77133
AB806021.1,77133
KX211943.1,756884
LM405563.1,102285
1028336069,9615
606233877,9606
KC466568.1,30387
669034392,13095
906345602,9925
HM063556.1,658919
253971144,346453
1053099185,9606
KF450872.1,9606
GU296541.1,9606
255366015,9606
299891691,171953
330376510,904984
211938814,9606
220897675,9606
1050868941,670168
724120378,77133
KP644358.1,8052
KU291073.1,9615
385762252,77133
906345420,9925
U04696.1,30375
213136375,8328
961441957,7959
343170287,77133
AC132825.8,9606
31324456,67545
1022950496,9606
51450532,9606
KR867679.1,8869
799177469,77133
401785377,57303
554792621,1343904
459996805,187118
KF938320.1,9940
KX228167.1,9606
148724052,412056
998429288,163618
AC186036.3,9598
194303889,8049
KT726144.1,9606
KM314115.1,77133
194303735,8049
1777839,47555
1052987,30421
724115597,77133
189182421,47969
723430175,9615
830260623,8153
304442254,10847
63081835,327762
EF556151.1,9606
AF346520.1,168632
KF451634.1,9606
672350496,9606
378968476,59861
194304071,8049
554791667,371917
5669620,66437
160714461,77133
545767527,9606
753170678,344906
1043092201,756884
AY164514.1,132587
1042510795,1869236
1042510794,1869235
1042510797,1869238
1042510796,1869237
1042510799,1869240
1042510798,1869239
731165072,77133
KF302453.1,9940
667060998,9606
KF302449.1,9940
FN673986.1,9606
2804367,8316
JQ704999.1,9606
663095478,77133
374675437,120965
846388306,10090
846388300,10090
606233625,9606
1043392505,1779361
363803789,77133
89954394,77133
GQ337620.1,9606
724115006,77133
490345979,9606
AC140113.3,9606
194304015,8049
229503490,9606
89147718,88771
AY680235.1,47554
166066453,290628
219553050,35523
KF302447.1,9940
145208457,73823
GQ464313.1,30521
1008411908,77133
767402167,701737
659106666,13095
880797898,980419
FJ485585.1,77133
GU220217.1,194544
1053099171,9606
KU291067.1,9615
506985248,175245
770591529,168684
1028662825,30521
KF926376.1,8932
1033473289,543031
KJ627927.1,134920
1050768669,9612
724101971,77133
1028332741,9615
KT749787.1,9606
76009102,321128
727354382,9606
KP981363.1,219595
KF312717.1,28680
89954380,77133
KU308543.1,37011
1028335215,9615
692113708,35046
KP686931.1,77133
JN317999.1,547489
724112346,77133
GU220183.1,194544
528748712,9940
478445383,167844
KR052524.1,30521
808162079,77022
936230852,9606
257796343,9606
HM753685.1,10847
1028331470,9615
814557319,8845
1028334362,9615
669034350,13095
DQ283230.1,61428
668349870,13095
988043861,1480062
227808632,70285
1050768711,9612
JX910570.1,64553
KJ801421.1,9606
583829122,9940
KF540719.1,9606
HM063550.1,8865
91717362,52620
JN105352.1,630221
AC091163.5,9606
723429741,9615
KJ154902.1,9606
91717360,335926
KC253305.1,77133
91717361,77798
678943398,565240
28411193,9606
936230936,9606
821091563,8060
GU220195.1,194544
532694317,9913
JN105354.1,1045269
1028335761,9615
821091562,81636
6318702,75875
GQ301863.1,9606
946518640,9913
1042706957,77133
91717365,98388
13365536,9615
1028332699,9615
KT749785.1,9606
555946307,1415635
109289444,9606
288915559,9606
606233709,9606
988043480,1480062
306491452,91750
772105169,9606
91717369,98390
14575376,9606
KJ013777.1,77133
1043092369,37011
KF573616.1,554455
441495359,77133
570437568,9606
1777844,47560
1039483013,1867227
1039483012,1867228
485474390,9606
1039483017,1867198
1039483016,1867199
1039483015,1867240
1039483014,1867188
AC008512.8,9606
697252493,77133
755908329,1460371
119225163,54556
13990342,9606
530538337,358574
EU877724.1,8049
AY164516.1,107026
KT935302.1,1817992
404211790,171953
124108896,50251
AY222470.1,8319
124108891,34924
6318715,68165
6318717,8853
6318716,107021
724102193,77133
20978137,164851
6318713,107026
821091566,185739
KJ154900.1,9606
686994764,102285
20978139,164851
555297979,9909
KX711887.1,9606
LN870794.1,77133
305655967,9606
557461306,9606
KJ778676.1,8839
158303470,9598
86989108,77133
550825345,9606
550825611,9606
EU712980.1,164279
846553108,77133
698320594,49338
AF029308.1,9606
663082025,77133
570438873,327704
846546397,77133
AC200705.3,9598
407969486,77133
GQ240309.1,8932
73611136,8099
KP985667.1,77133
AL356489.14,9606
73611135,214914
73611132,182643
73611133,100952
73611130,182643
73611131,182643
KP091184.1,77133
FJ882837.1,655854
51451288,9606
73611139,239743
KF384011.1,9606
KM337645.1,77133
HM063540.1,541004
AY164531.1,50365
936230614,9606
1022947572,9606
KM233416.1,30521
KR059197.1,9925
AY274023.1,372311
DQ283160.1,47553
332347409,9054
578888220,203117
606223321,9606
444211832,9606
224486655,48668
AF038483.1,71765
JN191188.1,9597
HM346882.1,9606
1028335565,9615
1033474323,77133
22532626,9606
1028335971,9615
984684487,37012
AC270106.1,9606
47232523,9606
724116852,77133
AB058612.1,156448
KF540666.1,9606
936230446,9606
224969848,175245
KJ739616.1,8839
1042266241,9597
283825424,47969
846452401,77133
948550253,86924
2197025,46219
1022950636,9606
GQ337584.1,9606
KU681002.1,8128
943843806,198431
284521567,9606
KT726129.1,9606
AY325988.1,8384
AY597335.1,8127
KJ627932.1,1480062
675819723,562
73611123,137881
717488484,77133
GU220200.1,194544
731180422,602068
663096251,77133
536189613,9606
1042266395,756884
EU877736.1,8049
281307575,321094
FJ383712.1,9606
JX202592.1,263549
1022949698,9606
259122340,9606
906345630,9925
1053099199,9606
1003090584,9925
GU908131.1,8932
KT725965.1,9606
GU220189.1,194544
636632030,1497020
194303651,8049
906345266,9925
576095807,7962
724119129,77133
GU220207.1,194544
690072940,6290
AY680264.1,1978144
614529001,9606
127951276,202089
127951275,202086
127951273,84336
KJ627926.1,134920
127951270,202083
EF189644.1,299823
DQ158426.1,8389
KX372733.1,9606
555293331,9606
KJ627920.1,134920
407317427,8150
27464936,213851
560187912,132609
KR059209.1,9925
401785308,311526
LC062074.1,10090
1022949964,9606
DQ158428.1,61428
340804638,77133
KU521430.1,9606
381242620,9606
954003734,9940
699974758,1564186
AP009304.1,58317
906345252,9925
675584493,9606
194303721,8049
304442242,10847
290759539,9606
EU712954.1,164279
340804561,77133
KP814663.1,77133
GU220185.1,194544
606232491,9606
378968462,59861
697240540,77133
874530664,77133
KP877616.1,1643390
KJ627928.1,1480062
KT726130.1,9606
KF214119.1,635157
FJ383706.1,9606
FJ032363.2,554455
401785418,205486
189484371,164279
KC252513.1,9606
189484377,164279
13447685,129228
LC062073.1,10090
KT726132.1,9606
KF469288.1,75838
KM087741.1,9606
583829262,9940
KF214117.1,635157
78498991,9606
846388316,10090
90296590,8316
846388311,10090
914244755,207831
506985227,175245
506985224,175245
506985225,175245
11124582,120965
HM775995.1,9606
506985220,175245
642944110,134920
223014540,9606
KC985152.1,9606
606233639,9606
KF938357.1,9940
5738211,8839
KJ154914.1,9606
194304001,8049
446512608,58323
219553048,6669
5059004,86940
AY012126.1,9988
5059006,86943
LC062064.1,10090
924253735,136868
KT726126.1,9606
207284102,77133
988043907,7962
767402151,701737
659223623,691893
JQ846022.1,30521
831181109,77133
KC990951.1,358574
655168110,8839
FJ167857.1,8839
KT726124.1,9606
LC062060.1,10090
94481762,8060
807238858,1637999
304442494,10847
281307580,321095
669034532,13095
AY292693.1,235649
554793112,234792
359552061,77133
GU220204.1,194544
606233527,9606
JN628861.1,205486
KU644671.1,9612
686699069,6265
LC062071.1,10090
KX679398.1,9606
1051609042,9606
KU521423.1,9606
254797430,199737
KR868678.1,9940
37901499,226889
260765329,662657
KX211940.1,756884
1043092411,37012
1046610981,9925
1046610980,9925
254972893,77133
AY947951.1,120858
410809623,1246486
1050768725,9612
AY738960.1,9606
KX211942.1,756884
1028333665,9615
1028662811,9913
647737293,9615
12656011,9606
555292449,9606
KJ923845.1,9606
936230572,9606
6522637,163908
1024391832,270005
506985323,175245
JN628853.1,311526
678943366,565241
1022946930,9606
1001910533,40563
381260302,9606
936230908,9606
KU291094.1,9615
684137968,156588
345295582,77133
KT944287.1,327704
KP026178.1,8845
EF189654.1,202089
JN628851.1,163623
EU880309.1,164967
358247659,9606
642944118,134920
AY292697.1,50378
GU189659.1,9597
EU880338.1,251502
339282641,77133
KF938319.1,9940
998452752,9606
281307555,321128
281307556,321128
846553062,77133
684137966,156588
669175209,320617
669175208,274783
998452626,9606
KT166981.1,106582
KJ154948.1,9606
669175206,274781
669175200,37346
923043767,77133
32891411,9606
378968252,59291
145967471,9606
550826087,9606
AP013287.1,9606
KF156760.1,75854
1008284806,77133
112498246,9088
440790,8324
1037235043,1862648
AF507685.1,164851
224036520,9606
13365534,9615
KP644356.1,1042646
6318700,107028
13365537,9615
6318706,8865
6318707,8855
670141884,1508658
6318705,75877
13365538,9615
347801379,129223
KP644355.1,185735
124108849,62902
385762231,77133
1022950286,9606
1028326840,9615
KT725920.1,9606
675817485,562
77176521,30329
KC985165.1,9606
73611129,182643
73611128,157167
283046935,9606
724128703,77133
73611121,137882
347801393,129223
KP892531.1,327708
73611122,137882
73611125,157166
73611124,157166
73611127,290628
73611126,290627
1022950356,9606
KF851173.1,166587
KU308548.1,37012
1040461592,1856649
440657842,77133
FJ383536.1,9606
585469484,1211
585469485,1211
585469486,1211
585469487,1211
936230698,9606
KJ184546.1,343525
DQ283444.1,377303
545749972,9606
984684659,263525
AF227907.1,9606
KM273843.1,168684
18251069,30422
KU308546.1,37012
4115701,80810
JQ311895.1,77133
GQ464310.1,30521
LN870721.1,77133
982188992,286572
281188519,9597
KT726149.1,9606
1039482999,1867183
AB238966.1,381606
557636860,201378
930697244,77133
1022949754,9606
KU291050.1,9615
AP011393.1,643384
KU308540.1,37011
409924144,179110
723005209,1211648
686983599,9940
301031216,194544
676254225,562
1022949334,9606
712432630,77133
KP143725.1,343527
KU291034.1,9615
697242502,77133
KU521413.1,9606
301031205,194544
GQ464302.1,30521
AY714047.1,9606
1053099213,9606
GQ167862.1,64550
GQ464304.1,30521
1035662771,30521
JN038804.1,77133
217573962,9606
166066411,497904
1022950622,9606
213136179,8316
918650184,106582
672424639,8845
KM336662.1,77133
KU308532.1,756884
21306612,9606
281188463,9597
846388178,10090
EF532245.1,47554
1022950342,9606
724115974,77133
906345392,9925
724115976,77133
197131205,8843
KP644360.1,8049
544585058,175245
289393,9913
AY292699.1,50379
408831594,77133
U67285.1,30581
EU877721.1,8049
KT749780.1,9606
459996790,187118
KC252446.1,9606
KU308544.1,37012
KX232521.1,30521
795592394,9531
KT749782.1,9606
1022950132,9606
253971168,302541
1024308489,270005
194303665,8049
906345406,9925
147886342,302540
EU877713.1,8049
127951266,299823
JF727221.1,9597
EU877731.1,8049
AF346515.1,35525
37725791,75838
374676786,8839
669034490,13095
359550477,120965
LL266921.1,27848
1045893026,1874567
1045893024,1874567
1045893025,1874567
LM996286.1,562
528078528,980326
AC256229.1,9606
428674415,263547
EU877735.1,8049
1028328281,9615
906345714,9925
528748656,9940
KC252394.1,9606
KT935303.1,1817992
KU308530.1,756884
37787263,36791
1777814,30334
56787907,36803
34099007,9598
946518654,9913
KR306338.1,77133
663095031,77133
724107008,77133
KT726115.1,9606
KF851149.1,166587
1028332811,9615
EU877739.1,8049
304442278,10847
16266848,143315
KU291078.1,9615
HQ424846.1,9606
988042605,1483110
KX663832.1,9606
KJ627936.1,69293
906345350,9925
KP091160.1,77133
189484367,164279
311788313,9902
KF469286.1,8839
322367474,156588
EF373319.1,135634
KU291062.1,9615
189484369,164279
401785404,163638
73611120,137882
1009080492,9913
55274630,6669
KF540984.1,9606
HM041971.1,9606
BX004987.9,9606
KC733251.1,9606
1022949026,9606
1028335369,9615
1043643728,143503
HM753693.1,10847
KT290328.1,1437314
JN191213.1,37011
304442470,10847
DQ283159.1,30328
JN191231.1,37012
166066439,182643
JN191229.1,37012
668350094,13095
KM343490.1,77133
940816638,9606
307591264,886803
675820322,562
HE961975.1,8150
KM330411.1,77133
846388186,10090
JN191235.1,37012
304442410,10847
KX211958.1,37012
846388181,10090
565672465,75854
KR333940.1,77133
558613766,268767
194303917,8049
JN409247.1,77133
LM128679.1,60517
788265059,8932
37725779,132587
KU521404.1,9606
1033472815,77133
340805150,77133
JF824877.2,9606
26225145,9606
FJ938046.1,608507
KT715809.1,137271
304442506,10847
381273811,9606
EU877723.1,8049
AC200909.3,9598
254826747,9606
385761343,77133
AF346516.1,85468
198387228,8839
LC062065.1,10090
506985219,175245
506985218,175245
381221354,9606
KR059224.1,9925
583829108,9940
506985213,175245
506985212,175245
1050768739,9612
506985216,175245
506985215,175245
506985214,175245
KX211930.1,9597
KC489474.1,187118
EU712958.1,164279
37699536,30334
LM527081.1,174720
347801141,59523
937188474,77133
HM063555.1,8860
1028330322,9615
KU171094.1,9606
KX211932.1,9597
336089078,756765
770591879,28800
GQ302616.1,199737
1028335789,9615
KM327804.1,77133
AC187326.11,9615
642944109,134920
532694261,9913
KJ627919.1,134920
S76217.1,41691
1028334418,9615
AL355793.6,9606
1042706976,77133
JX910535.1,64550
KF938344.1,9940
X61010.1,7962
347802709,9946
325147144,171953
906357996,80810
KU521406.1,9606
998452724,9606
GU238433.1,8128
302320776,9606
998452654,9606
KR059212.1,9925
669175218,274762
669175219,557345
669175217,274775
641453732,343525
669175215,470227
1042706996,77133
JX913857.1,1246486
KU521408.1,9606
KX266758.1,163619
937196706,77133
1035662785,30521
U58921.1,48083
647737335,9615
KR059214.1,9925
JQ846021.1,30521
902816015,10090
GU946988.1,9901
662034268,9913
U63886.1,50378
GU220208.1,194544
U58923.1,48086
440782,30375
440784,30376
440786,8319
227463845,163112
227463844,81636
HM063557.1,184712
KX211936.1,9597
299891861,171953
AC256206.1,9606
936230642,9606
946518780,9913
KU291086.1,9615
746590024,1592896
1028326854,9615
77176510,8384
124108859,62280
37956635,9870
KP993136.1,7962
124108850,42254
675819227,562
124108854,62895
1041941122,8127
1041941121,75350
724100822,77133
40847859,9606
444747728,77133
KF849975.1,9606
2213723,9103
260586802,155900
KF600712.1,866009
15384727,9606
KU521432.1,9606
KR059204.1,9925
253825733,77133
AC237676.1,9606
KR059210.1,9923
KU521414.1,9606
119035656,9606
160714391,77133
724116204,77133
JN252050.1,316406
1049306975,9606
FN675578.1,8932
669034322,13095
846388136,10090
1022947517,9606
GQ895141.1,9606
NG_001337.2,9606
1028336027,9615
985564616,932675
KP877620.1,1643390
395653027,10847
339646626,171953
339646625,171953
550825709,9606
1050792976,1887624
148725112,120965
798546650,9606
306569398,863493
301017260,9606
1039679636,85568
152031377,91750
255366379,9606
KP702821.1,9606
557469680,866009
936230460,9606
943496447,369635
GU189668.1,9597
KF161415.1,9606
557461320,9606
AP014886.1,10090
1050792973,1887623
KP993138.1,1045269
449020169,263551
222431907,554455
1042266227,9597
1022950650,9606
672424625,8845
295878349,77133
KR059188.1,9925
1028328058,9615
917546862,9913
57336143,9544
281188477,9597
GU189666.1,9597
1042707008,77133
297012131,77133
KJ446775.1,9606
78157267,77133
AB331708.1,1484636
906345658,9925
476003733,77133
EU713036.1,164279
702074663,8846
38048970,77133
27463607,205126
KC331409.1,77133
724145152,77133
723428817,9615
537361466,140446
EU877729.1,8049
1042266647,37011
350280524,10847
29372516,77133
698352810,40191
KR333305.1,77133
JX188253.1,749190
90653093,155900
KU521411.1,9606
FN675576.1,160229
906345476,9925
KM314117.1,77133
HM753689.1,10847
KU144677.1,163618
KX232527.1,30521
1042266353,9597
213136389,251502
AM489719.1,1042646
213136011,137245
GU946990.1,9901
1016560706,1827350
401785322,445506
1028327722,9615
395653063,10847
854907643,77133
673922093,1537714
JF727219.1,9597
7594625,8284
724115361,77133
1045893039,1874557
1045893038,1874557
AB510989.1,77133
HM753716.1,10847
194303707,8049
LC062055.1,10090
358727107,547489
724115564,77133
194303875,8049
HM753718.1,10847
281309673,8128
KT726152.1,9606
701165640,194366
KT290350.1,1840125
663095020,77133
523582230,126835
906345504,9925
DQ158427.1,61428
KX702186.1,9606
667664488,32595
160714430,77133
724107313,77133
KC242850.1,1335022
1046610978,9925
290376,8839
KU291037.1,9615
583829248,9940
283825438,8128
KX702184.1,9606
13491592,6669
767402216,701737
KT749814.1,9606
339646376,171953
936230978,9606
669034775,8839
KT726055.1,9606
195592625,9606
1028332713,9615
KF537571.1,70551
KX232525.1,30521
119952105,77133
194304029,8049
874529202,257470
689650726,60517
KR332669.1,77133
674428088,9606
1028330798,9615
LC062049.1,10090
556711293,9606
KX211938.1,9597
166066425,300318
982278140,9541
HM103357.1,9606
946518724,9913
767402135,701737
KJ154324.1,9606
846554201,77133
AY292695.1,48083
846388198,10090
991820571,286572
KJ794188.1,8845
846388191,10090
37901512,226889
1049307227,9606
KP644357.1,1042646
HM753700.1,10847
KT726067.1,9606
LC062059.1,10090
325550939,189295
325550938,608507
LT572838.1,166587
974030553,40563
CR381670.5,9606
194303903,8049
675820591,562
325550930,990546
325550936,608507
304442266,10847
325550934,489831
725542149,180523
725542148,481462
532694275,9913
606226681,9606
28628278,164279
GU946994.1,9901
926459849,68724
KT726097.1,9606
724129663,77133
226424540,77133
303305517,874463
724102870,77133
378554491,8030
304442518,10847
727826358,315323
303305519,626427
124377079,1042646
119225527,70546
1043092439,37012
306753090,171953
197359668,298571
XM_012058929.1,9531
KF856964.1,1414750
KR059207.1,9925
998437669,7962
139004535,77133
668350108,13095
343439,9947
1028333021,9615
914244773,1696961
914244772,207831
914244771,1696961
AJ842847.1,9544
925170108,42254
KX211956.1,37012
AB510987.1,77133
399107340,77133
1002680212,77133
EU877716.1,8049
37699523,47555
1028327932,9615
KT726085.1,9606
37699529,8384
94537068,9598
LC062070.1,10090
KF938352.1,9940
1050792988,1887639
KJ446684.1,9606
FJ748708.1,9606
1050792981,1887628
EU877710.1,8049
AC026409.4,9606
34366527,9606
DQ158483.1,47554
89954377,77133
FJ851570.1,77133
410992329,75372
325147175,171953
38708156,9598
AY292707.1,48086
KR059146.1,9925
AY216543.1,28800
998452738,9606
89954378,77133
JN317831.1,547489
281307537,218281
606226513,9606
AF346518.1,77739
KJ154417.1,9606
1042706988,77133
KT726142.1,9606
105873611,77803
669175227,238839
669175226,68557
669175225,274766
669175224,270554
KR780749.1,327708
998452570,9606
KU521419.1,9606
884535433,77133
690106390,117903
223009290,9606
KC994144.1,9606
AC125394.27,9598
647737321,9615
KU523265.1,9606
KU521407.1,9606
253770960,77133
FN675606.1,8934
51100942,77133
583828898,9940
397195128,263549
KT726081.1,9606
KM314993.1,77133
291002201,8128
JX105603.1,77133
KF302454.1,9940
808177874,1643390
124377093,1042646
AC197159.2,9598
227463859,8060
901703597,1204385
KU653040.1,77133
KP763856.1,9606
124108867,73330
KC345820.1,9606
FJ823181.1,77133
AC193936.3,9598
724109502,77133
985564462,1396441
724105843,77133
KF384032.1,9606
9858445,9606
17155087,9606
998452528,9606
JQ045116.1,9606
2213756,50367
223012174,9606
KT726146.1,9606
257796344,9606
AC239612.3,9606
KR059193.1,9925
LC062076.1,10090
KU159394.1,9606
KF359822.1,691893
159134852,9598
KT781689.1,30527
KT749809.1,9606
KJ801423.1,9606
BX571672.10,9606
12700609,42254
AC097526.3,9606
408359017,155063
923043750,77133
KT749805.1,9606
DQ137401.1,9606
EU877740.1,8049
1022950426,9606
507482735,127946
1022950398,9606
943496784,103435
582054461,166587
1028335439,9615
395653051,10847
EU880323.1,8316
LT573616.1,77133
KT749803.1,9606
FJ383333.1,9606
281371692,34880
1008909484,193066
GU230684.1,796397
557469694,643462
767402200,701737
KT726148.1,9606
KF203133.1,75839
704002329,1569704
KJ015333.1,77133
817597928,7962
1028326868,9615
JN191214.1,37011
385763223,77133
HM128600.1,77133
EF153796.1,9606
KJ923828.1,9606
13447674,129223
KU291051.1,9615
HM753698.1,10847
16416422,62275
668350178,1446309
KP317203.1,37011
717488696,77133
213136151,213852
KU644662.1,9612
AF346510.1,168633
KT188786.1,136868
KJ126773.1,75362
FJ882807.1,655847
JX878885.1,103437
KU140665.1,286572
1028330882,9615
669034546,13095
AY680233.1,30329
295809493,9606
AF346512.1,42853
20800363,9606
145286219,77133
78157273,77133
KF684946.1,45639
681884240,1542667
597441294,51549
AP009509.1,32513
906345560,9925
KF302461.1,9940
325126972,132587
971456312,9947
906345644,9925
113706990,9606
290877969,8932
290877968,8932
1035662729,30521
689627625,6186
301031241,194544
301031240,194544
301031243,194544
KU644667.1,9612
301031245,194544
301031244,194544
290877967,160229
290877966,8934
29372704,77133
GU220192.1,194544
546351488,80810
1042266367,9597
724119249,77133
927599,8863
213136025,385651
1048984709,77133
AC105921.5,9606
874886208,77133
401785336,8154
AP013284.1,9606
KF161229.1,9606
KU521431.1,9606
2547156,67561
1028333301,9615
KM273828.1,481462
KP796150.1,327692
194303847,8049
FJ595184.1,318341
257072110,164851
KU521409.1,9606
EU709731.1,47969
614525612,9606
1042266213,9597
KT749815.1,9606
GU946979.1,9901
AP013153.1,9606
672889506,224209
AF483298.1,8934
906345518,9925
689475129,29911
171702218,9044
JQ705297.1,9606
227016701,77133
478445371,64550
KM679417.1,756884
6318692,75840
846388295,10090
JN105356.1,1045278
378968392,59291
717489565,77133
669034168,13095
134141068,77133
KF540964.1,9606
478445372,64550
33695214,9606
DQ404642.1,77133
1028327022,9615
KR349363.1,9925
166209590,77133
820722275,36249
JF712657.1,164971
GU220199.1,194544
AC024248.7,9606
583829234,9940
1039483028,1867206
GQ464305.1,30521
645099901,56790
GU220190.1,194544
672350258,9606
498921819,183910
614522039,9606
KR305922.1,77133
KF600713.1,643462
675819207,562
570553170,77133
388269614,1188013
GQ167881.1,227845
116745392,213853
304442326,10847
194304057,8049
GU220193.1,194544
724101825,77133
KT803045.1,9606
JN857024.1,9606
DQ283153.1,47554
71373172,9606
KJ755668.1,327696
334850402,328532
AC255431.1,9606
385761038,77133
KM319067.1,77133
1028327120,9615
1028334096,9615
37901509,8319
583829586,8932
KR059203.1,9925
GU220197.1,194544
37901502,226889
37901501,226889
KF302459.1,9940
299892019,171953
37901504,8319
AC090204.11,9606
315176522,114704
94481736,8058
583829346,469796
306976759,9606
KU308531.1,756884
194303931,8049
506985305,175245
506985304,175245
506985307,175245
506985306,175245
683415946,9606
674779894,1538613
506985309,175245
506985308,175245
56968028,117534
118917847,171953
717472961,77133
936230894,9606
DQ642362.1,77133
KJ679568.1,1513355
AY670656.1,48167
KC292197.1,263551
528749664,291826
GQ246995.1,77133
KX231545.1,9606
KC990422.1,221218
JQ703543.1,9606
1043092425,37012
U04704.1,8324
KC513575.1,263550
583829164,9940
670800412,8845
914244769,1696961
1050768753,9612
GU220170.1,194544
914244764,207831
545769235,9606
914244760,1696961
1002682197,77133
914244763,1696961
KX668628.1,9606
1043092257,756884
536191042,348696
1046610979,9925
KM273814.1,7962
594543161,8845
678943350,1854753
KJ446179.1,9606
AF173700.1,75875
510951819,221218
KR074256.1,9606
EU877728.1,8049
HQ012178.1,9606
94537070,9598
510951815,221218
510951817,221218
724132270,77133
172072953,509925
408775866,9606
440508215,13136
374429580,541010
724107379,77133
393191470,59542
KM245140.1,9606
1022950594,9606
723429363,9615
21326086,9544
1040461590,1856647
1040461591,1856648
511773719,75369
KT726128.1,9606
JF500287.1,77133
642944125,1480064
LN554897.1,562
669175234,1526734
669175235,320385
669175236,274768
669175237,1311559
57117933,77133
1028331106,9615
669175233,320612
347801239,248133
KX702183.1,9606
KU681006.1,7962
EF185793.1,9606
669175238,283636
669175239,274777
189342971,8839
KF938340.1,9940
770591921,13095
998452892,9606
48526866,6669
1026346695,9606
662034282,9913
532694289,9913
DQ779926.1,9606
346227354,9597
FJ882803.1,346453
557468166,9606
669175243,61643
227463833,8058
336427,9917
1050768809,9612
AF160767.1,30331
KR333259.1,77133
KM314345.1,77133
936230796,9606
GU220206.1,194544
346227998,37012
724139812,77133
EF532240.1,302541
332384184,164971
2213748,9054
659681435,13095
U20754.1,9685
290877997,8934
634744421,7962
717480575,77133
JX456613.1,1314744
1042266381,756884
KU644670.1,9612
385763414,77133
LM997153.1,562
223012160,9606
378968196,59291
KT726040.1,9606
1002819697,9606
JN191198.1,9597
227463865,1042646
73920423,323755
532694247,9913
1039483027,1867210
687833681,6252
124108906,127946
AL158819.14,9606
987169423,1794763
KJ737371.1,1446309
